relative_path,subject_id,gesture_class,label_idx,dataset_split,sha256,width,height,file_size_bytes
02/07_ok/frame_02_07_0197.png,02,07_ok,6,train,681372717ceee921c67527ee1347419ef83d8899f40c2aa89d8f2e66914276cc,640,240,58615
02/07_ok/frame_02_07_0198.png,02,07_ok,6,train,c2ee9580fe5b89cd2d1552b4fb1c06f00f9806ecf56409f4dec477d9bd6327af,640,240,58807
02/07_ok/frame_02_07_0199.png,02,07_ok,6,train,01cefe35f831050769919c56618d1cc211a770723bebdeee4b622f468e02a4d9,640,240,58611
02/07_ok/frame_02_07_0200.png,02,07_ok,6,train,0303cdea5aeb78f32f0a2bbdbcc232b934c5fe042bcaa1d161618e6f65343aef,640,240,58897
02/08_palm_moved/frame_02_08_0001.png,02,08_palm_moved,7,train,6869bccc56721bd87adc665c0b3632ee6be5c9e0a5d443442a1a45c08673ec1f,640,240,54068
02/08_palm_moved/frame_02_08_0002.png,02,08_palm_moved,7,train,8551390bd80548b015c1c11b097540951639d582ce0663964945e2871457c1d5,640,240,54326
02/08_palm_moved/frame_02_08_0003.png,02,08_palm_moved,7,train,a263d80a100124782ea2cf642a4e8ea3ea351c774ee3933cea8c5402650da067,640,240,53828
02/08_palm_moved/frame_02_08_0004.png,02,08_palm_moved,7,train,84163ad502d14aa740deae3bb81b1dd924ebf041567c54d29b7b45ca6178c7e3,640,240,54189
02/08_palm_moved/frame_02_08_0005.png,02,08_palm_moved,7,train,ae31afb5e658b21802fb9d62f2e9a10d040f1936676dd3bfd96862c394c41c4d,640,240,53794
02/08_palm_moved/frame_02_08_0006.png,02,08_palm_moved,7,train,5b4b4f33384982cbdbd63a1e686c1bf9bf762fcbc5bbdb8cbfe001d165e0b7d2,640,240,54332
02/08_palm_moved/frame_02_08_0007.png,02,08_palm_moved,7,train,10845b2053fa41e4267c7c89ef8af6026f522f60703aefcf463e0f641ee68b51,640,240,53568
02/08_palm_moved/frame_02_08_0008.png,02,08_palm_moved,7,train,c018acf1c4a5ea4bb912008421d64df2ee87931f6bf1805888ab246f5f86297c,640,240,54277
02/08_palm_moved/frame_02_08_0009.png,02,08_palm_moved,7,train,cbdc25703573d5625760693641f0de0b6d80e2b9bf826ef89bc6381ce549f171,640,240,53703
02/08_palm_moved/frame_02_08_0010.png,02,08_palm_moved,7,train,586bc599ec10d7457693a3040cfa2bd4cb16848c5d7bd8d2e4ae1fbb120f653f,640,240,54245
02/08_palm_moved/frame_02_08_0011.png,02,08_palm_moved,7,train,5bec22ffd8341b985a5ea7cff90fecb7e07c49d97a875825141ae01b3c6513f4,640,240,53474
02/08_palm_moved/frame_02_08_0012.png,02,08_palm_moved,7,train,48dcb58fc8a98960c95b07d924a73b17174d6ea2472dc23c75afb76a58e016e9,640,240,54094
02/08_palm_moved/frame_02_08_0013.png,02,08_palm_moved,7,train,13cc5026da01cb7dea61a7026bab403f4ad77afdb4811d8983345f4516ac04a4,640,240,53676
02/08_palm_moved/frame_02_08_0014.png,02,08_palm_moved,7,train,dd56922cfd897b40cf3dbd4d8d16a8c1bff2b1e5dd123d1eb846cc778eda5fd0,640,240,54234
02/08_palm_moved/frame_02_08_0015.png,02,08_palm_moved,7,train,4fd980ff1fc40fd4743a6332e2a6bf806206ae29a185f1d9f83aedf569893c25,640,240,53366
02/08_palm_moved/frame_02_08_0016.png,02,08_palm_moved,7,train,97d56b8f0fcb23970d08581d6c4f1548e51713f1b301860e9a3e241085ebb444,640,240,53973
02/08_palm_moved/frame_02_08_0017.png,02,08_palm_moved,7,train,3d09345378b183d0d3f5d4d4cf807b40301aaf6915ad25036283466fb62da2aa,640,240,53594
02/08_palm_moved/frame_02_08_0018.png,02,08_palm_moved,7,train,adae77245802e8cf11b7771f8d06dd30f9d4784dd791a0c9f7f2229747f4981f,640,240,54307
02/08_palm_moved/frame_02_08_0019.png,02,08_palm_moved,7,train,5d498d55dd3ee3402b57ed10d3c3c519dd86a219f42c715aa73166fe8e7a7f9d,640,240,53515
02/08_palm_moved/frame_02_08_0020.png,02,08_palm_moved,7,train,4599268a3556ee785f0ba25669f1555e022528fb6a6f8fe53c07d401066240a3,640,240,54156
02/08_palm_moved/frame_02_08_0021.png,02,08_palm_moved,7,train,35bdc5fbb64c7a75ef6b1807e7406cfe233af13f100c2b366388df4111f580a2,640,240,53543
02/08_palm_moved/frame_02_08_0022.png,02,08_palm_moved,7,train,a0d2a76f0f0823713ebecbcad50f2525ec07e66773a10c4d8d5fa27a397c2bcc,640,240,54377
02/08_palm_moved/frame_02_08_0023.png,02,08_palm_moved,7,train,d58aea4e2e8f7b67929552f8ab2daac6edbb1caf59136e83b20f2bcf18569d3f,640,240,53694
02/08_palm_moved/frame_02_08_0024.png,02,08_palm_moved,7,train,5a2d7e38bd6cd25424a1434d03762d73032ecdd91d70bdc495b2d186a3b9c5aa,640,240,54290
02/08_palm_moved/frame_02_08_0025.png,02,08_palm_moved,7,train,ff58070cd7b9b814956445b846223c4fc5a4e6bc0d69ceab0879ecb2a605bba5,640,240,53832
02/08_palm_moved/frame_02_08_0026.png,02,08_palm_moved,7,train,49f9a8719415a3319f995ab2fc58a610bbe89daaf79b041f9f26672409f6c725,640,240,54534
02/08_palm_moved/frame_02_08_0027.png,02,08_palm_moved,7,train,d6c35dde4008825d118d542e4e898a3bbdeb469f467330823aaf9356ee3f6777,640,240,53692
02/08_palm_moved/frame_02_08_0028.png,02,08_palm_moved,7,train,465f454721641914746eede841bf5b9cae47a5d035d6dcaa113c89edd567f013,640,240,54491
02/08_palm_moved/frame_02_08_0029.png,02,08_palm_moved,7,train,4f85c5d7091b2cdbf970dbf697472171304ba64a5e61be2093d9a2ef4749a883,640,240,53923
02/08_palm_moved/frame_02_08_0030.png,02,08_palm_moved,7,train,23ca77051b10692167d047c950415759d98bf90241582de1bcac45386abc9525,640,240,54737
02/08_palm_moved/frame_02_08_0031.png,02,08_palm_moved,7,train,80b0ff29b4f7cb0e4940fe512c5000f8ade263628c8fa36c37f88cf0a18fe90e,640,240,53894
02/08_palm_moved/frame_02_08_0032.png,02,08_palm_moved,7,train,579cad9d0a12f367f47a6dfcb2f0c486882d3fda01d2b8554cefeaffc28ec531,640,240,54601
02/08_palm_moved/frame_02_08_0033.png,02,08_palm_moved,7,train,ace1794702db0bbae5ce01b06c3a3475342eb8a73e5944a47c540a8f1428223b,640,240,54284
02/08_palm_moved/frame_02_08_0034.png,02,08_palm_moved,7,train,e5707b98c54c2671707fad76522f7d8596f3eca40660a5aed2a04a93e3936aa9,640,240,54912
02/08_palm_moved/frame_02_08_0035.png,02,08_palm_moved,7,train,be2a19afbd92aaf5d224550a02a8b250b4d3a5969484dd3de589be8bcf819bf1,640,240,54266
02/08_palm_moved/frame_02_08_0036.png,02,08_palm_moved,7,train,44a8d59452746ca998ad0ad37d4e85ec2741009237362e34e0979cd521b83d1e,640,240,54903
02/08_palm_moved/frame_02_08_0037.png,02,08_palm_moved,7,train,81652e67615e76c2d3bd1e3ab7be7b410af2f6d7ae0d556e0ce645a62894f97d,640,240,54400
02/08_palm_moved/frame_02_08_0038.png,02,08_palm_moved,7,train,ab4f2ec8f286a180ffa36326fd52ccd78806cadfc6e8763d99292684135ab626,640,240,54992
02/08_palm_moved/frame_02_08_0039.png,02,08_palm_moved,7,train,ee611469b10d944211c2c64be6ab4c36284aad7f1378cc8356956156f77e0ebc,640,240,54236
02/08_palm_moved/frame_02_08_0040.png,02,08_palm_moved,7,train,fb8293c90de5f0f66dcaaff2bde01c32c6a67a1efddb34d44150365fff37a3f7,640,240,54945
02/08_palm_moved/frame_02_08_0041.png,02,08_palm_moved,7,train,eae64f1516e0c63993559e57b007a0b3cc701f97df5336fa8ec70551e697ace4,640,240,54190
02/08_palm_moved/frame_02_08_0042.png,02,08_palm_moved,7,train,1c26ccb7bdc051886bddf008eb43b85cb1081c0051b8eab001994e5f43391c68,640,240,55004
02/08_palm_moved/frame_02_08_0043.png,02,08_palm_moved,7,train,4552fadb3e70b446ecb455e8ef223074b50f62a14b65213f26d6a9e7add897d5,640,240,54310
02/08_palm_moved/frame_02_08_0044.png,02,08_palm_moved,7,train,b83e9aa698de66cbf00aca57753a164a5590d6231b79407aa83d84d304f9ef46,640,240,54886
02/08_palm_moved/frame_02_08_0045.png,02,08_palm_moved,7,train,0a46a5cf6d95e14f2717ee9dee26ddfe9e9f9c7e2c4abd2eaf5b7b25f62b5759,640,240,54328
02/08_palm_moved/frame_02_08_0046.png,02,08_palm_moved,7,train,36f43c9aa924eca4e0bc0cfbc9f4a7ec515c5944c1796d2b163f436282ab75db,640,240,54865
02/08_palm_moved/frame_02_08_0047.png,02,08_palm_moved,7,train,328bd9ed10955f55bbdc6d89a912c0a9be34bf7e3c30c9b262001c80d958bdf1,640,240,54362
02/08_palm_moved/frame_02_08_0048.png,02,08_palm_moved,7,train,bd1448e769ee41b780f5ffab8d7ea9a60e1390f71ffe5c27a6f2320e3a1c0517,640,240,54932
02/08_palm_moved/frame_02_08_0049.png,02,08_palm_moved,7,train,470d093a5c9a2c97d44aaffadfe32c3dc78f33e3ed49dec141dfaa253b8777fa,640,240,54353
02/08_palm_moved/frame_02_08_0050.png,02,08_palm_moved,7,train,7b52fd145acafc554ca604891b2fc30e92ec57b0d85957099a964164ea99ebab,640,240,54853
02/08_palm_moved/frame_02_08_0051.png,02,08_palm_moved,7,train,49a4ff47acb04d3f5f26e475f404f5badf4b4ca152524212fb89160d9c3d758e,640,240,54263
02/08_palm_moved/frame_02_08_0052.png,02,08_palm_moved,7,train,62819ef2ad2f4c15b28de94a7903f90f6eb34034aee7af046398d99202fd9075,640,240,54918
02/08_palm_moved/frame_02_08_0053.png,02,08_palm_moved,7,train,2703f37f30774c56f21a0f92fb04d5e555f9352f4bf47f5bfd9b3d4e2c891f97,640,240,54174
02/08_palm_moved/frame_02_08_0054.png,02,08_palm_moved,7,train,e99be69de73ce49a7a5c9efcb9ccbccf29fdaf7cf25e8e3ce571ffe62d91709d,640,240,54890
02/08_palm_moved/frame_02_08_0055.png,02,08_palm_moved,7,train,4e9a2bcdf00e96b251e6098799d2f8f658416ae4402a610f8fd92246884e6a25,640,240,54131
02/08_palm_moved/frame_02_08_0056.png,02,08_palm_moved,7,train,51e8c8b065b32b25d596e16468028c7a1d593f321ae06091070ad67ba7937592,640,240,54857
02/08_palm_moved/frame_02_08_0057.png,02,08_palm_moved,7,train,84626e0f3f49d30a5613eb56c6534c514363c89a10cdac0783b36e2dcafba302,640,240,54225
02/08_palm_moved/frame_02_08_0058.png,02,08_palm_moved,7,train,ab8a96bf30bc899395d7a1f1a7bbd55d1c323d48fcdbdf3b8243a95382a86e6e,640,240,54798
02/08_palm_moved/frame_02_08_0059.png,02,08_palm_moved,7,train,2e49589fb12bc2426da61136db7ab822b319804635ece92b5faccd4e59db8ebb,640,240,54095
02/08_palm_moved/frame_02_08_0060.png,02,08_palm_moved,7,train,9847cef7ec1677d4e6b944ade3cf6d05404337dc31c0e9fb6ce3bd5d9a0881a0,640,240,54763
02/08_palm_moved/frame_02_08_0061.png,02,08_palm_moved,7,train,b6fbc47b955aa87a1ad8bbbdc5128e5b82179dd04f082c2394238fb74a6fddcb,640,240,54222
02/08_palm_moved/frame_02_08_0062.png,02,08_palm_moved,7,train,d6a2f11cb2e3a9ff181177b8eff724d7b80371b0d7281fea1728f9b7dbb4ec0e,640,240,54799
02/08_palm_moved/frame_02_08_0063.png,02,08_palm_moved,7,train,c439fe08a643e06d5233bd25104822735a6e804c0d4e9793d47bb96814eb5583,640,240,54061
02/08_palm_moved/frame_02_08_0064.png,02,08_palm_moved,7,train,b020dbcebe39a5d3bf18fe27b555cf71ece929f698059404ea1084cde8f123a4,640,240,54703
02/08_palm_moved/frame_02_08_0065.png,02,08_palm_moved,7,train,8387dd3bce28243cb96c3c315a43b86ba4c7b1d952dc25edfff12a6602e2f2b2,640,240,54022
02/08_palm_moved/frame_02_08_0066.png,02,08_palm_moved,7,train,c771db16735c7d6d15cec30977ffe40324f143d3509704119049681adf0c666a,640,240,54794
02/08_palm_moved/frame_02_08_0067.png,02,08_palm_moved,7,train,e48ad2fdb1344fe2b165e488068794d89b2db281f3512d0d26615504ac893055,640,240,54065
02/08_palm_moved/frame_02_08_0068.png,02,08_palm_moved,7,train,0705e16480a98539b0771bd1ccc29923c893c991b0537328395a6035e7addcc9,640,240,54765
02/08_palm_moved/frame_02_08_0069.png,02,08_palm_moved,7,train,88dfda7a6274ae06af25d0ff8f10ce6522f43033fdd32a94a39566268ffa6911,640,240,54248
02/08_palm_moved/frame_02_08_0070.png,02,08_palm_moved,7,train,71904730a607752b50bec7b8503a5e7a4fdbbcccf611fc84678410d71d6b8cee,640,240,54762
02/08_palm_moved/frame_02_08_0071.png,02,08_palm_moved,7,train,084b523cd2cdff9d435f290a5a0745530ba39c40babe4aeda31a281d8cac5327,640,240,54038
02/08_palm_moved/frame_02_08_0072.png,02,08_palm_moved,7,train,8ca9e712236bd582596a0150b0fe379e74eec27b6b38d47e0bcffd8779400cee,640,240,54665
02/08_palm_moved/frame_02_08_0073.png,02,08_palm_moved,7,train,8f1cca740c9e86845fa8c702ba821ece0dd787abb5f26c2cbc855085c6e5e738,640,240,54281
02/08_palm_moved/frame_02_08_0074.png,02,08_palm_moved,7,train,16fd766a03254bb0ba0e18b8b65b8fbc3358a266bf1f6d1cd0a4ed923a636cae,640,240,54718
02/08_palm_moved/frame_02_08_0075.png,02,08_palm_moved,7,train,950fa9f61e2298f1251e6acae44cb8c76c316f6cdde4786357adc34b235ab0f5,640,240,54128
02/08_palm_moved/frame_02_08_0076.png,02,08_palm_moved,7,train,de2433a5f3c640674563389ee7a46dd97e308bfd76127240a6e1e85b824cb9b8,640,240,54742
02/08_palm_moved/frame_02_08_0077.png,02,08_palm_moved,7,train,92a18e155c6f3b3b8aa028213a403f4779a325e59cbb0ffeb1877b1502263986,640,240,54236
02/08_palm_moved/frame_02_08_0078.png,02,08_palm_moved,7,train,4e8667b31a1a191e6eb8c5e31c895c13d224e1ede7d7c5108b8732efc6d8fc39,640,240,54749
02/08_palm_moved/frame_02_08_0079.png,02,08_palm_moved,7,train,f54e3f58cd00982412bc5986843b208396c58516e2775bbba34e87fee3d8303a,640,240,54095
02/08_palm_moved/frame_02_08_0080.png,02,08_palm_moved,7,train,0069f2d845d09b38cd4b86ab14604f9bca0fe85f8ed75d75ac257cb3f6176840,640,240,54668
02/08_palm_moved/frame_02_08_0081.png,02,08_palm_moved,7,train,e413ffe6e42e57466f5362b00fa52bad7241c56aeec9ed67b32cf185bf3726b6,640,240,54174
02/08_palm_moved/frame_02_08_0082.png,02,08_palm_moved,7,train,950cf56a443c0c9d485bd1dd07978edb68bbb92a3665c3e1f6a086ec0cd52c5a,640,240,54688
02/08_palm_moved/frame_02_08_0083.png,02,08_palm_moved,7,train,59e465df859f2401d0da935fbeb0cfa2a479635daa45be405303478dbbe3cb52,640,240,54121
02/08_palm_moved/frame_02_08_0084.png,02,08_palm_moved,7,train,3d4db566f56dab312d3d7f0c70d70c7cb66f85ecf610c08fd807ab10fca80703,640,240,54720
02/08_palm_moved/frame_02_08_0085.png,02,08_palm_moved,7,train,e68abbdc5872725c9f25691efe5fd2632f67fff43b37bde42ee11db8d9d06caa,640,240,54199
02/08_palm_moved/frame_02_08_0086.png,02,08_palm_moved,7,train,496581b947b1c1a52e41d93079889c16d2adcbea11c32d67708c33ef69095b80,640,240,54687
02/08_palm_moved/frame_02_08_0087.png,02,08_palm_moved,7,train,e68abbdc5872725c9f25691efe5fd2632f67fff43b37bde42ee11db8d9d06caa,640,240,54199
02/08_palm_moved/frame_02_08_0088.png,02,08_palm_moved,7,train,496581b947b1c1a52e41d93079889c16d2adcbea11c32d67708c33ef69095b80,640,240,54687
02/08_palm_moved/frame_02_08_0089.png,02,08_palm_moved,7,train,9d440edeea8561684ae424de9c925bd92919333c652779cf0e6c2eec59363a04,640,240,54059
02/08_palm_moved/frame_02_08_0090.png,02,08_palm_moved,7,train,541ac5f9ee135d0f763ce5d26756f7a3bad602b4df2077440274f013fc886c6a,640,240,54650
02/08_palm_moved/frame_02_08_0091.png,02,08_palm_moved,7,train,a8d33abab47a82bdb250524d353c6601583b7c7b29eed6735009dfc972187481,640,240,54240
02/08_palm_moved/frame_02_08_0092.png,02,08_palm_moved,7,train,50d61a07f5d6f8f60a71328291d212df38af773e3ffaac5e3b471268c08ecb3a,640,240,54734
02/08_palm_moved/frame_02_08_0093.png,02,08_palm_moved,7,train,446d932cf63bffc1bd7a5c3c11299524b2e12323ac78506d19c25eefc6de42da,640,240,54010
02/08_palm_moved/frame_02_08_0094.png,02,08_palm_moved,7,train,6dae5f850a7b183c7a941d656e5fea83eb4a40fafff9331212a8fdcae03f3fbd,640,240,54515
02/08_palm_moved/frame_02_08_0095.png,02,08_palm_moved,7,train,66c45f1bd9340c4cb85f54b80212c6d938017fb513bb7cb69a88042abbd580cc,640,240,54332
02/08_palm_moved/frame_02_08_0096.png,02,08_palm_moved,7,train,7ab2446b47598d2276c09d6c697a2109ae269fd7859b9d4017b6321f4a3958c5,640,240,54792
02/08_palm_moved/frame_02_08_0097.png,02,08_palm_moved,7,train,d01412feb3527b8b979a4b598cde1019523fbed2f471c1d49773d97c35f59b99,640,240,54100
02/08_palm_moved/frame_02_08_0098.png,02,08_palm_moved,7,train,dc3a3b9c0c26363949d5ebc8fd506dc7ae162796cc6a87380210fa7ff47b473b,640,240,54743
02/08_palm_moved/frame_02_08_0099.png,02,08_palm_moved,7,train,4db4d98396aba1361aabf86cfc6a3ef07f10ec28a952794aa8df87618730fead,640,240,54102
02/08_palm_moved/frame_02_08_0100.png,02,08_palm_moved,7,train,f09fa544b73d4eb974807da8c06d462b502fdd417ef6b85fc4b2c8d907f9c3dc,640,240,54722
02/08_palm_moved/frame_02_08_0101.png,02,08_palm_moved,7,train,8f3d9c9bcf4a5194e151e201a9720c538930351afc7f1026439ec2ec4917ab8c,640,240,54241
02/08_palm_moved/frame_02_08_0102.png,02,08_palm_moved,7,train,5a8c0119e99f6d1bc4c0c976d307a6aa161eaa3f891c32baa30cba51df4d9095,640,240,54744
02/08_palm_moved/frame_02_08_0103.png,02,08_palm_moved,7,train,31f942a935481b19f64ffc6f3b1a1ae81b01171a23e6511ba7b75b4e0efc9363,640,240,54128
02/08_palm_moved/frame_02_08_0104.png,02,08_palm_moved,7,train,b91928d0831c2146b79fc843b9375d02ede7d5b2132e44ef889eabccf33bc323,640,240,54752
02/08_palm_moved/frame_02_08_0105.png,02,08_palm_moved,7,train,5c2eeb24bd555ff045f92ae179efee6b4e8185fa6266416dfa525b6d616aae62,640,240,54127
02/08_palm_moved/frame_02_08_0106.png,02,08_palm_moved,7,train,488a007f13f084cc5716cc4df9d0203bb0d18865855879cb686cbbcbf6b28fbd,640,240,54799
02/08_palm_moved/frame_02_08_0107.png,02,08_palm_moved,7,train,c937481b83406ea89033f33928ac55b02395d365c712264d6be6a3193f1ee49e,640,240,54336
02/08_palm_moved/frame_02_08_0108.png,02,08_palm_moved,7,train,f85407244150efbe0e5eeea00338e74aaa1db9953c3c6a439468d45be44a5db1,640,240,54927
02/08_palm_moved/frame_02_08_0109.png,02,08_palm_moved,7,train,8ebdc3967d94ae78e64d688ad10309b395caba5905eecbaa6024d6158403c871,640,240,54267
02/08_palm_moved/frame_02_08_0110.png,02,08_palm_moved,7,train,c29bebe08987eda6ae04e3a8a1d0d7496b38dcd4846d528d0723ee7f6ba5b913,640,240,54920
02/08_palm_moved/frame_02_08_0111.png,02,08_palm_moved,7,train,fd7e6f9026431ddec210745e2762af6e90da23fb233b18b13445e0c70cd2ac35,640,240,54040
02/08_palm_moved/frame_02_08_0112.png,02,08_palm_moved,7,train,52eb6fccc1cba9e58fc76aba4d3b4265dc2ac045864556097c1102c3a8a34a8d,640,240,54791
02/08_palm_moved/frame_02_08_0113.png,02,08_palm_moved,7,train,1d4f88c8750e78decfa9e795540a146c644012a98d3b2f65f425542a105e3d62,640,240,54316
02/08_palm_moved/frame_02_08_0114.png,02,08_palm_moved,7,train,1c9c4ef36b2e7359233a1f89bf3379a7d8e6e10f33f2530b4d52cf8550315959,640,240,54725
02/08_palm_moved/frame_02_08_0115.png,02,08_palm_moved,7,train,b09fc515d531781ae2876cb5ef85e8ed3ea8124a398edbf095195e4a2d0e5717,640,240,54026
02/08_palm_moved/frame_02_08_0116.png,02,08_palm_moved,7,train,38287fffa7ebee4e713d71a565aebf70a3509e80d5e7cf3f36b60b7c32ffb23d,640,240,54781
02/08_palm_moved/frame_02_08_0117.png,02,08_palm_moved,7,train,0e63d9a4eb275e1c35811c4bbcf4e75b94c8e0ad8e10d42926d197a6eed355dc,640,240,54195
02/08_palm_moved/frame_02_08_0118.png,02,08_palm_moved,7,train,3c07202c70c9ae2b965dfeeb9ef65f22387521ccc13b28573cbe4e21288baf34,640,240,54716
02/08_palm_moved/frame_02_08_0119.png,02,08_palm_moved,7,train,dfc991aa7c4b598afbb8ab86a03a8a6ae55fe3182e7bfaea9f8c71f3a217ab9e,640,240,54093
02/08_palm_moved/frame_02_08_0120.png,02,08_palm_moved,7,train,c7ff413d3e594c48fcc78c5f922dde751c87b6520b543f2603c9f5f98d0758ed,640,240,54737
02/08_palm_moved/frame_02_08_0121.png,02,08_palm_moved,7,train,b5add343c230746179cfcb4d567a37d7f3724765b9d6535575ff98a31dbd52f9,640,240,54235
02/08_palm_moved/frame_02_08_0122.png,02,08_palm_moved,7,train,e8e875872cdb8a46ee75adbbbe731bb19ad250833658684548046f7ebd920ba0,640,240,54836
02/08_palm_moved/frame_02_08_0123.png,02,08_palm_moved,7,train,e0742c0ca7022fe75720b6c54718d911d5ca32a298b5f10e5a11312ba97f4adf,640,240,54181
02/08_palm_moved/frame_02_08_0124.png,02,08_palm_moved,7,train,b22e9c1bc8b30a7c513e4c1ac4f7393dfce961b6d925203e32657d24983997f2,640,240,54628
02/08_palm_moved/frame_02_08_0125.png,02,08_palm_moved,7,train,3fdc38ad536c845fa424aefa8859301ce1cb947241fd97d985d6cad02711acc5,640,240,54185
02/08_palm_moved/frame_02_08_0126.png,02,08_palm_moved,7,train,b220e1e78ff7aa73cb199538b3d6d6b12bf25650247d371da15634554be01bf2,640,240,54719
02/08_palm_moved/frame_02_08_0127.png,02,08_palm_moved,7,train,c9e9cdb5939efbeee159e04d728b635f344822b5233b25a636e5bf95844f567d,640,240,54012
02/08_palm_moved/frame_02_08_0128.png,02,08_palm_moved,7,train,01862141df09d795d4335a9b68e6f7fd042eacb58884776740961600d388dc1c,640,240,54547
02/08_palm_moved/frame_02_08_0129.png,02,08_palm_moved,7,train,f3d483e6aaeda53eecae0eb37a27a4f923629b9ffe7f5aad7421cc2b6220a79c,640,240,53861
02/08_palm_moved/frame_02_08_0130.png,02,08_palm_moved,7,train,502fdef752a6299eb35312ddc7db5aa88d5a49b3305c49b6b1683e44973f56be,640,240,54661
02/08_palm_moved/frame_02_08_0131.png,02,08_palm_moved,7,train,6d304ccf243309572822009d425aebdad3449fe0890fddf8f76e812763bffacc,640,240,53898
02/08_palm_moved/frame_02_08_0132.png,02,08_palm_moved,7,train,e08c693b25f560f0f7fa607f9565d14780fb7dc129a60ac5caaa73ee7870c21a,640,240,54621
02/08_palm_moved/frame_02_08_0133.png,02,08_palm_moved,7,train,db2184b6b99830b3000e23587985bf63c97f04897c86010c1b5cfc6f1b53be12,640,240,53908
02/08_palm_moved/frame_02_08_0134.png,02,08_palm_moved,7,train,f67eb161c04f8ea5e80499506ea1ad053df82130d1d1d12dd9b729ab99f0660e,640,240,54475
02/08_palm_moved/frame_02_08_0135.png,02,08_palm_moved,7,train,d276705fb39b8e5d791aa561a78c5f35a88904cb2c72b973c86d57003e07be4f,640,240,53695
02/08_palm_moved/frame_02_08_0136.png,02,08_palm_moved,7,train,74516200d76421abc2c78379235cc7d51e7b917e3fabcf516a2dccf7bc60f301,640,240,54331
02/08_palm_moved/frame_02_08_0137.png,02,08_palm_moved,7,train,d5f06f221d45ff6d111fc8f96f3fb2f38861f833c37a75d61e499acb7283d38a,640,240,53682
02/08_palm_moved/frame_02_08_0138.png,02,08_palm_moved,7,train,3f99e3937a06c544a02be87a2b59e3f664f9a8e289e8cb51c8e365ff18e80dbf,640,240,54404
02/08_palm_moved/frame_02_08_0139.png,02,08_palm_moved,7,train,7a042d076a1cf48abf602e916e7ba3be3ba3bde8990253281fe3c31e85d76a5c,640,240,53887
02/08_palm_moved/frame_02_08_0140.png,02,08_palm_moved,7,train,08d97c807685ad8790a913b5dddea95bd8392d36a2f71264b86c0e6d185a5478,640,240,54392
02/08_palm_moved/frame_02_08_0141.png,02,08_palm_moved,7,train,acc98bf0da8c86616b0aa9d5e33a90f710e6754a81450620325fbb86a4a04291,640,240,53615
02/08_palm_moved/frame_02_08_0142.png,02,08_palm_moved,7,train,8bff0638f7d2fd48dc0c7c0146b6b9cb1527b741c47d11e7cfaa54b5558d4f7a,640,240,54264
02/08_palm_moved/frame_02_08_0143.png,02,08_palm_moved,7,train,aa22194b42377dbeef90c922258a6930be760d5895e4c0532d5f0e439977f0e7,640,240,53758
02/08_palm_moved/frame_02_08_0144.png,02,08_palm_moved,7,train,5f70befb1a20775301f102d0d2e974344dd7dcccbbe85392b8004736edbe5f51,640,240,54463
02/08_palm_moved/frame_02_08_0145.png,02,08_palm_moved,7,train,cb525bde04b24966502c683fdb0f24a304eea036f62be00000efaa08e74a8c29,640,240,53688
02/08_palm_moved/frame_02_08_0146.png,02,08_palm_moved,7,train,97aa19282abab663373698ff229c224066cbcfa759d82aa3f32c4bd41fc756fa,640,240,54283
02/08_palm_moved/frame_02_08_0147.png,02,08_palm_moved,7,train,40ba605aff5847641b3b95690d0db0353368973c0205b8f9aa3a3a8fa17a29f5,640,240,53528
02/08_palm_moved/frame_02_08_0148.png,02,08_palm_moved,7,train,ac9430bbab45ae17761862ce5a14783d3cca34cf95d7b75144e08e93127c17a7,640,240,54199
02/08_palm_moved/frame_02_08_0149.png,02,08_palm_moved,7,train,1d9db05a1713aa3eb824a11a90adc0896e3461c830d8dc7d718c30b67c83713a,640,240,53673
02/08_palm_moved/frame_02_08_0150.png,02,08_palm_moved,7,train,6e9ff638985e28b2b161392ad76e61e2189bb3153efac92af8b9ce26d32c7c6f,640,240,54304
02/08_palm_moved/frame_02_08_0151.png,02,08_palm_moved,7,train,c950607d082561b0d1ab8eb385a6990b723d80f09960d0eae3fdd07e7d77197e,640,240,53585
02/08_palm_moved/frame_02_08_0152.png,02,08_palm_moved,7,train,f984a2361fd599439fa738471280a7f9fcb7c0ccd1e4eb16942d344ae9453aa7,640,240,54174
02/08_palm_moved/frame_02_08_0153.png,02,08_palm_moved,7,train,d76137f6d5a9f2969d888a878e60df81d2a73afdd604ceb3cc3182cbb76153ff,640,240,53859
02/08_palm_moved/frame_02_08_0154.png,02,08_palm_moved,7,train,1e40233eeb24db6b5c62e223db570d94dda3ef6c4119d76c90f65cc025ceab78,640,240,54378
02/08_palm_moved/frame_02_08_0155.png,02,08_palm_moved,7,train,ec21b050cdf48665d39bb1e0437488479f791fe2522b8f4c342a5ee33f250700,640,240,53585
02/08_palm_moved/frame_02_08_0156.png,02,08_palm_moved,7,train,fdc8e9007658526d770c9b30728fff1c0aed38c2bf058cc6f69baf6b7961d175,640,240,54263
02/08_palm_moved/frame_02_08_0157.png,02,08_palm_moved,7,train,bdfe06b0243528e018ef6a970457e980a013b3a9658499d83582875b3bace7bd,640,240,53800
02/08_palm_moved/frame_02_08_0158.png,02,08_palm_moved,7,train,4c441bb21677edc34e2a9e6bc091dffe7781fb999203c56cbdeff6acc8c041d6,640,240,54350
